New_data_Grad_Norm,Buffer_data_Grad_Norm,Cosine_Similarity
14.53145980834961,4.723476409912109,-0.05668007582426071
8.176118850708008,6.883399963378906,0.013992201536893845
6.246245861053467,5.197803497314453,-0.06742901355028152
14.657877922058105,3.556708574295044,-0.020359938964247704
6.5988264083862305,9.57104206085205,0.05990203097462654
5.854032516479492,6.116504192352295,0.05988787114620209
19.64666748046875,7.300754547119141,-0.0012467261403799057
5.338306427001953,8.681413650512695,0.11046969145536423
4.378116607666016,15.18250846862793,0.058796584606170654
19.88339614868164,10.311422348022461,-0.012315688654780388
11.095986366271973,12.130642890930176,0.05699697136878967
7.4351806640625,12.34207534790039,0.15205466747283936
21.245851516723633,11.428211212158203,0.034331560134887695
10.498440742492676,16.016292572021484,0.04581846296787262
9.359258651733398,6.462551116943359,0.19345343112945557
20.217519760131836,9.088159561157227,0.06968217343091965
15.258339881896973,8.186599731445312,0.2523881494998932
10.421299934387207,20.983375549316406,0.10246028006076813
23.69272804260254,20.435590744018555,0.13698886334896088
10.377513885498047,18.518949508666992,0.010169003158807755
11.158831596374512,16.16301155090332,0.07504195719957352
14.173515319824219,9.026121139526367,0.14415612816810608
7.646847248077393,9.021949768066406,0.10414688289165497
2.584303855895996,8.093425750732422,0.03634781390428543
15.232491493225098,9.991926193237305,0.07272686809301376
2.8553860187530518,11.86583137512207,-0.1036565899848938
5.819318771362305,11.359460830688477,0.11617475748062134
21.621768951416016,7.654277801513672,0.09862714260816574
4.926416873931885,11.684040069580078,0.006110571324825287
3.0360233783721924,16.57314109802246,-0.05717114359140396
19.207143783569336,15.049562454223633,0.08860110491514206
7.2565507888793945,7.879192352294922,0.1322968602180481
1.297311544418335,11.99421215057373,0.0039003994315862656
15.48651123046875,12.49398136138916,-0.07318111509084702
8.284378051757812,13.890169143676758,0.115054190158844
7.12001371383667,10.42906665802002,0.07587255537509918
20.229766845703125,5.748857021331787,-0.008113989606499672
4.198550701141357,11.703914642333984,0.08668471872806549
5.347350597381592,13.464750289916992,-0.01176254078745842
19.082456588745117,10.709795951843262,0.021061953157186508
2.488441228866577,11.6116943359375,0.031193166971206665
1.8278048038482666,8.767637252807617,-0.036951445043087006
16.854934692382812,6.028504371643066,-0.05710870400071144
4.599277019500732,7.625307083129883,-0.021757101640105247
2.819420576095581,9.312173843383789,-0.019222712144255638
16.04521369934082,6.739823818206787,0.03148113191127777
1.431496262550354,10.124861717224121,-0.06784098595380783
1.5543090105056763,9.866887092590332,0.10702656209468842
22.014150619506836,21.7278995513916,0.08414071798324585
8.010696411132812,15.795146942138672,-0.01456381194293499
3.5899572372436523,10.265088081359863,-0.039065152406692505
19.794782638549805,8.89034652709961,0.0850975513458252
3.9749438762664795,11.23449420928955,-0.10264164209365845
4.179922103881836,10.40354061126709,0.13259580731391907
13.395291328430176,6.146603107452393,0.043708719313144684
2.5979247093200684,7.341220855712891,0.042360059916973114
1.1012978553771973,10.347285270690918,-0.023578984662890434
13.438387870788574,13.048727035522461,0.07365454733371735
2.92372727394104,10.79137134552002,-0.1083371490240097
3.809440851211548,10.632981300354004,0.02459493651986122
16.819679260253906,8.733661651611328,0.01800878345966339
3.9103376865386963,10.099204063415527,-0.000899655744433403
4.266651630401611,14.301787376403809,0.027643676847219467
19.669876098632812,11.167597770690918,0.09980104863643646
8.594769477844238,17.039051055908203,0.046267710626125336
7.886480331420898,10.874407768249512,0.00434163399040699
19.278486251831055,9.802244186401367,0.07459031045436859
2.0146403312683105,11.101180076599121,-0.13291621208190918
2.196065664291382,7.968473434448242,0.008938932791352272
17.248449325561523,10.475919723510742,0.04996412992477417
10.204055786132812,16.676610946655273,0.02189140021800995
7.744178295135498,11.173101425170898,-0.04525602236390114
19.863040924072266,10.224617958068848,0.05140577256679535
5.430229663848877,11.241170883178711,-0.02538507990539074
3.7118289470672607,9.418632507324219,0.046566423028707504
14.46431827545166,20.178817749023438,0.11448152363300323
4.471312522888184,9.739665031433105,0.0034888600930571556
1.977068305015564,13.860309600830078,-0.06212758645415306
21.142253875732422,8.299103736877441,0.15961432456970215
5.471812725067139,10.683588027954102,0.034377772361040115
1.8574111461639404,8.438233375549316,0.04134020954370499
15.488348007202148,7.424975395202637,0.005786662921309471
3.47294545173645,11.904866218566895,0.10833407193422318
2.889326572418213,4.119762420654297,0.12643714249134064
15.25352668762207,5.868718147277832,-0.0169035866856575
6.101937770843506,14.561457633972168,0.07392606139183044
6.597158908843994,5.411375522613525,0.0014486005529761314
13.479679107666016,10.303872108459473,0.0009990446269512177
2.921135425567627,8.283675193786621,0.034840960055589676
1.0613434314727783,12.018543243408203,0.020705318078398705
25.298110961914062,7.2599592208862305,-0.02487330511212349
4.023733139038086,11.83303165435791,0.1854896992444992
2.2516720294952393,8.07119369506836,0.17635184526443481
20.735511779785156,9.044224739074707,0.05040031671524048
3.5485332012176514,8.980513572692871,-0.07536929100751877
1.5055652856826782,12.115376472473145,0.05597090348601341
13.773929595947266,8.28228759765625,0.06969404220581055
3.6792502403259277,9.75119686126709,-0.022450968623161316
1.7718199491500854,13.44542121887207,-0.14028039574623108
17.3369083404541,12.161745071411133,0.17978909611701965
4.506132125854492,12.131574630737305,-0.013830309733748436
5.28326416015625,6.920753479003906,-0.053118184208869934
12.87539005279541,12.10350513458252,0.01701892912387848
5.655904769897461,10.34261417388916,0.0775240883231163
1.5858187675476074,6.919134140014648,0.00847624335438013
19.499177932739258,16.152193069458008,0.0841170996427536
6.877843856811523,15.20413875579834,-0.03224274516105652
3.825826406478882,12.80052661895752,0.013851311057806015
15.009267807006836,11.283317565917969,0.0013205427676439285
5.445882320404053,11.442078590393066,0.12222011387348175
2.3792433738708496,13.488375663757324,-0.06760109215974808
13.520563125610352,11.052420616149902,0.04219607636332512
3.891448974609375,14.01380443572998,0.05650375783443451
3.2435784339904785,9.195525169372559,-0.0436306968331337
15.256288528442383,8.358663558959961,-0.04003775119781494
1.9785453081130981,10.198396682739258,-0.08301397413015366
1.3621149063110352,2.709791660308838,-0.04564835876226425
19.269319534301758,8.217535018920898,0.02516086772084236
10.039693832397461,12.962023735046387,-0.06315329670906067
6.267353534698486,6.039524555206299,0.11797977983951569
11.398674011230469,8.108232498168945,-0.07855522632598877
0.7366226315498352,8.200531959533691,-0.03735032677650452
1.1014926433563232,8.453197479248047,0.11629363149404526
17.001161575317383,9.953035354614258,0.013755213469266891
4.7846221923828125,6.227524280548096,-0.004426619969308376
0.8379483819007874,8.253288269042969,-0.03832467272877693
21.556241989135742,16.33734703063965,0.023356162011623383
3.172517776489258,9.387777328491211,-0.022194575518369675
0.8557939529418945,12.559595108032227,0.05610165372490883
19.314899444580078,10.461078643798828,0.034687235951423645
7.849119663238525,13.049830436706543,0.18813109397888184
0.7835507392883301,7.834834098815918,-0.06824895739555359
